slammed	O
into	O
a	O
group	O
of	O
fourth	O
-	O
and	O
fifth-grade	O
students	O
Tuesday	O
.	O
The	O
disturbance	O
caused	O
guards	O
at	O
a	O
nearby	O
checkpoint	O
for	O
the	O
Foreign	O
Affairs	O
Ministry	O
to	O
open	O
fire	O
.	O
Five	O
boys	O
were	O
killed	O
in	O
the	O
initial	O
accident	O
.	O
A	O
civilian	O
who	O
was	O
kidnapped	O
last	O
week	O
was	O
found	O
dead	O
in	O
eastern	O
Mosul	O
,	O
a	O
police	O
source	O
said	O
on	O
Tuesday	O
.	O
''	O
``	O
Police	O
patrols	O
found	O
this	O
afternoon	O
a	O
civilian	O
body	O
in	O
al-Intasar	O
neighborhood	O
in	O
eastern	O
Mosul	O
,	O
''	O
''	O
the	O
source	O
,	O
who	O
asked	O
to	O
remain	O
anonymous	O
,	O
told	O
Aswat	O
al-Iraq	O
-	O
Voices	O
of	O
Iraq	O
-	O
-LRB-	O
VOI	O
-RRB-	O
.	O
''	O
``	O
The	O
body	O
had	O
gunshot	O
wounds	O
to	O
the	O
head	O
and	O
chest	O
,	O
''	O
''	O
he	O
added	O
.	O
''	O
``	O
He	O
was	O
kidnapped	O
last	O
week	O
by	O
unknown	O
gunmen	O
in	O
Somer	O
neighborhood	O
in	O
southeastern	O
Mosul	O
,	O
''	O
''	O
the	O
source	O
said	O
quoting	O
the	O
civilian	O
's	O
family	O
.	O
SHIRQAT	O
-	O
Police	O
and	O
a	O
concerned	O
local	O
citizens	O
patrol	O
killed	O
a	O
man	O
who	O
was	O
wearing	O
a	O
vest	O
packed	O
with	O
explosives	O
in	O
Shirqat	O
,	O
300	O
km	O
-LRB-	O
190	O
miles	O
-RRB-	O
north	O
of	O
Baghdad	O
,	O
police	O
said	O
.	O
In	O
a	O
separate	O
incident	O
in	O
Shirqat	O
,	O
a	O
bomb	O
on	O
a	O
truck	O
carrying	O
onions	O
killed	O
one	KILLED
policeman	O
and	O
wounded	O
eight	INJURED
others	O
,	O
police	O
said.A	O
suicide	O
vest	O
bomber	O
targeted	O
a	O
joint	O
checkpoint	O
of	O
the	O
Iraqi	O
police	O
and	O
local	O
awakening	O
council	O
in	O
Al	O
Shirqat	O
,	O
the	O
members	O
of	O
the	O
checkpoint	O
shot	O
at	O
the	O
suicide	O
and	O
killed	O
him	O
before	O
he	O
reached	O
the	O
checkpoint	O
.	O
Short	O
time	O
after	O
a	O
suicide	O
car	O
bomb	O
approached	O
the	O
checkpoint	O
and	O
the	O
members	O
shot	O
at	O
the	O
car	O
that	O
exploded	O
before	O
reaching	O
its	O
target	O
yet	O
it	O
killed	O
one	KILLED
policeman	O
and	O
injured	O
three	O
other	O
members	O
of	O
the	O
check	O
point.Two	O
suicide	O
bombers	O
exploded	O
near	O
a	O
police	O
checkpoint	O
in	O
Tikrit	O
,	O
in	O
Salahuddin	O
Province	O
,	O
killing	O
one	KILLED
officer	O
and	O
wounding	O
two	O
Concerned	O
Local	O
Citizens	O
members	O
and	O
six	O
civilians	O
.	O
A	O
policeman	O
was	O
killed	O
and	O
eight	INJURED
others	O
,	O
including	O
two	O
Awakening	O
Council	O
fighters	O
,	O
were	O
injured	O
on	O
Tuesday	O
in	O
two	O
simultaneous	O
suicide	O
attacks	O
targeting	O
a	O
senior	O
officer	O
north	O
of	O
Tikrit	O
,	O
a	O
police	O
source	O
said	O
.	O
''	O
``	O
Two	O
suicide	O
bombers	O
targeted	O
Colonel	O
Ismail	O
al-Juburi	O
,	O
chief	O
of	O
the	O
eastern	O
coast	O
police	O
in	O
Shurqat	O
,	O
while	O
leading	O
police	O
forces	O
and	O
Awakening	O
Council	O
fighters	O
in	O
a	O
security	O
operation	O
against	O
gunmen	O
in	O
western	O
Shurqat	O
,	O
''	O
''	O
the	O
source	O
told	O
Aswat	O
al-Iraq	O
-	O
Voices	O
of	O
Iraq	O
-	O
-LRB-	O
VOI	O
-RRB-	O
under	O
condition	O
of	O
anonymity	O
.	O
''	O
``	O
A	O
suicide	O
bomber	O
blew	O
up	O
an	O
explosive	O
belt	O
strapped	O
to	O
his	O
body	O
near	O
a	O
checkpoint	O
without	O
leaving	O
casualties	O
,	O
''	O
''	O
he	O
explained	O
.	O
''	O
``	O
A	O
few	O
minutes	O
later	O
,	O
another	O
bomber	O
blew	O
up	O
a	O
car	O
rigged	O
with	O
explosives	O
amid	O
a	O
gathering	O
of	O
police	O
and	O
Awakening	O
Council	O
fighters	O
,	O
killing	O
a	O
policeman	O
and	O
injuring	O
two	O
fighters	O
and	O
six	O
civilians	O
,	O
''	O
''	O
he	O
noted	O
.	O
Tikrit	O
,	O
Salah	O
Al-Din	O
A	O
policeman	O
was	O
killed	O
and	O
a	O
further	O
eight	INJURED
people	O
,	O
including	O
two	O
awakening	O
council	O
's	O
members	O
,	O
were	O
injured	O
Tuesday	O
at	O
noon	O
,	O
due	O
to	O
a	O
suicide	O
attack	O
at	O
Shirqat	O
district	O
of	O
Salah	O
al-Din	O
province	O
.	O
According	O
to	O
a	O
province	O
's	O
police	O
source	O
,	O
two	O
suicide	O
bombers	O
have	O
detonated	O
themselves	O
at	O
a	O
police	O
check	O
point	O
to	O
the	O
west	O
of	O
Shirqat	O
.	O
The	O
policemen	O
manning	O
the	O
checkpoint	O
,	O
the	O
source	O
said	O
,	O
have	O
suspected	O
an	O
individual	O
who	O
was	O
approaching	O
them	O
and	O
ordered	O
him	O
to	O
stop	O
,	O
but	O
he	O
did	O
not	O
comply	O
,	O
blowing	O
himself	O
up	O
near	O
the	O
check	O
point	O
,	O
without	O
inflicting	O
casualties	O
.	O
The	O
source	O
went	O
on	O
,	O
after	O
the	O
blast	O
,	O
policemen	O
and	O
awakening	O
council	O
's	O
fighters	O
gathered	O
at	O
the	O
seen	O
,	O
to	O
be	O
surprised	O
by	O
a	O
speedy	O
pick-up	O
truck	O
heading	O
towards	O
them	O
.	O
Policemen	O
's	O
attempts	O
to	O
order	O
its	O
driver	O
to	O
stop	O
were	O
in	O
vain	O
,	O
so	O
they	O
shot	O
at	O
it	O
,	O
causing	O
it	O
to	O
detonate	O
,	O
killing	O
a	O
policeman	O
and	O
wounding	O
eight	INJURED
people	O
at	O
the	O
scene	O
,	O
cited	O
the	O
police	O
source.An	O
Iraqi	O
policeman	O
was	O
killed	O
in	O
a	O
booby-trapped	O
truck	O
attack	O
that	O
targetted	O
security	O
patrols	O
in	O
northern	O
Baghdad	O
on	O
Tuesday	O
,	O
the	O
Iraqi	O
police	O
said	O
.	O
Two	O
suicide	O
attackers	O
wearing	O
explosive	O
belts	O
blew	O
themselves	O
up	O
near	O
a	O
patrol	O
which	O
was	O
carrying	O
out	O
a	O
military	O
opeation	O
in	O
Sherqat	O
town	O
in	O
northern	O
Baghdad	O
,	O
but	O
no	O
one	KILLED
was	O
hurt	O
in	O
the	O
attack	O
,	O
said	O
a	O
police	O
source	O
.	O
But	O
another	O
attack	O
caused	O
by	O
an	O
explosion	O
of	O
a	O
booby-trapped	O
truck	O
killed	O
the	O
policeman	O
and	O
injured	O
six	O
others	O
,	O
said	O
the	O
source	O
,	O
who	O
did	O
not	O
elaborate	O
.	O
A	O
civilian	O
was	O
killed	O
in	O
a	O
mortar	O
attack	O
on	O
a	O
police	O
station	O
at	O
Baiji	O
,	O
police	O
said.A	O
civilian	O
was	O
killed	O
in	O
a	O
mortar	O
attack	O
on	O
a	O
police	O
station	O
at	O
Baiji	O
,	O
200km	O
north	O
of	O
Baghdad	O
,	O
police	O
said	O
.	O
The	O
house	O
blast	O
occurred	O
in	O
the	O
village	O
of	O
Al-Abarra	O
village	O
near	O
Baquba	O
,	O
provincial	O
capital	O
of	O
the	O
restive	O
Diyala	O
province	O
,	O
during	O
operations	O
by	O
US-Iraqi	O
forces	O
,	O
said	O
police	O
Lieutenant-Colonel	O
Ismail	O
al-Jaburi	O
Among	O
the	O
dead	O
so	O
far	O
identified	O
are	O
one	O
policeman	O
and	O
two	O
members	O
of	O
an	O
''	O
``	O
Awakening	O
''	O
''	O
group	O
of	O
local	O
Iraqis	O
recruited	O
to	O
fight	O
Al-Qaeda	O
,	O
Jaburi	O
said	O
.	O
Seven	O
policemen	O
were	O
also	O
wounded	O
.	O
''	O
``	O
Three	O
bodies	O
were	O
found	O
under	O
the	O
rubble	O
.	O
They	O
were	O
badly	O
mutilated	O
and	O
we	O
have	O
not	O
yet	O
been	O
able	O
to	O
identify	O
them	O
,	O
''	O
''	O
he	O
said	O
.	O
Another	O
officer	O
,	O
Lieutenant-Colonel	O
Najim	O
al-Soumaidaie	O
,	O
had	O
said	O
two	O
policemen	O
were	O
missing	O
.	O
Six	O
people	O
were	O
killed	O
in	O
a	O
massive	O
blast	O
in	O
an	O
explosives-rigged	O
house	O
in	O
central	O
Iraq	O
on	O
Monday	O
during	O
an	O
operation	O
by	O
US	O
and	O
Iraqi	O
forces	O
against	O
Al-Qaeda	O
fighters	O
,	O
police	O
said	O
.	O
The	O
house	O
blast	O
occurred	O
in	O
the	O
village	O
of	O
Al-Abarra	O
village	O
near	O
Baquba	O
,	O
provincial	O
capital	O
of	O
the	O
restive	O
Diyala	O
province	O
,	O
during	O
operations	O
by	O
US-Iraqi	O
forces	O
,	O
said	O
police	O
Lieutenant-Colonel	O
Ismail	O
al-Jaburi	O
Among	O
the	O
dead	O
so	O
far	O
identified	O
are	O
one	O
policeman	O
and	O
two	O
members	O
of	O
an	O
''	O
``	O
Awakening	O
''	O
''	O
group	O
of	O
local	O
Iraqis	O
recruited	O
to	O
fight	O
Al-Qaeda	O
,	O
Jaburi	O
said	O
.	O
Seven	O
policemen	O
were	O
also	O
wounded	O
.	O
''	O
``	O
Three	O
bodies	O
were	O
found	O
under	O
the	O
rubble	O
.	O
They	O
were	O
badly	O
mutilated	O
and	O
we	O
have	O
not	O
yet	O
been	O
able	O
to	O
identify	O
them	O
,	O
''	O
''	O
he	O
said	O
.	O
Another	O
officer	O
,	O
Lieutenant-Colonel	O
Najim	O
al-Soumaidaie	O
,	O
had	O
said	O
two	O
policemen	O
were	O
missing	O
.	O
Monday	O
's	O
operations	O
in	O
Al-Abarra	O
were	O
part	O
of	O
Iron	O
Harvest	O
,	O
a	O
major	O
sweep	O
in	O
Diyala	O
launched	O
last	O
Tuesday	O
by	O
US-Iraqi	O
forces	O
targeting	O
Al-Qaeda	O
in	O
Iraq	O
jihadists	O
,	O
in	O
which	O
,	O
according	O
to	O
the	O
US	O
military	O
on	O
Monday	O
,	O
at	O
least	O
60	O
suspected	O
militants	O
have	O
so	O
far	O
been	O
killed	O
.	O
Around	O
noon	O
,	O
a	O
joint	O
forces	O
of	O
Iraqi	O
police	O
,	O
American	O
army	O
and	O
popular	O
committees	O
,	O
raided	O
Buhriz	O
village	O
-LRB-	O
7	KILLED
km	O
south	O
east	O
Baquba	O
-RRB-	O
arresting	O
63	O
suspected	O
men	O
.	O
Meanwhile	O
,	O
a	O
house	O
filled	O
with	O
explosions	O
detonated	O
killing	O
three	O
-LRB-	O
one	O
policemen	O
and	O
two	O
members	O
of	O
the	O
popular	O
committees	O
-RRB-	O
and	O
injuring	O
7	KILLED
others	O
-LRB-	O
five	O
policemen	O
and	O
two	O
Iraqi	O
officers	O
-RRB-	O
.	O
SalhuddinOn	O
Monday	O
,	O
a	O
booby-trapped	O
house	O
in	O
a	O
small	O
town	O
northeast	O
of	O
Baghdad	O
that	O
had	O
been	O
a	O
major	O
center	O
of	O
Baathist	O
support	O
exploded	O
as	O
Iraqi	O
police	O
searched	O
the	O
building	O
.	O
The	O
attack	O
killed	O
a	O
police	O
officer	O
and	O
two	O
members	O
of	O
the	O
local	O
Awakening	O
Council	O
,	O
a	O
Sunni	O
Arab	O
group	O
that	O
switched	O
sides	O
to	O
join	O
U.S.	O
forces	O
against	O
al-Qaida	O
in	O
Iraq	O
.	O
Seven	O
people	O
were	O
wounded	O
in	O
the	O
attack	O
in	O
Buhriz	O
,	O
according	O
to	O
the	O
local	O
police	O
chief	O
,	O
Col.	O
Yahya	O
al-Khishali	O
.	O
He	O
said	O
some	O
Awakening	O
Council	O
members	O
had	O
been	O
escorting	O
the	O
police	O
in	O
the	O
search	O
operation	O
.	O
The	O
news	O
came	O
as	O
a	O
booby-trapped	O
house	O
near	O
Diyala	O
exploded	O
today	O
,	O
killing	O
up	O
to	O
seven	KILLED
police	O
officers	O
and	O
wounding	O
four	O
others	O
.	O
A	O
doctor	O
at	O
Baquba	O
hospital	O
said	O
two	O
bodies	O
were	O
pulled	O
from	O
the	O
rubble	O
in	O
Buhriz	O
,	O
35	O
miles	O
north	O
of	O
Baghdad	O
,	O
and	O
rescuers	O
were	O
searching	O
for	O
the	O
remaining	O
five	O
.	O
The	O
announcement	O
came	O
on	O
the	O
same	O
day	O
that	O
at	O
least	O
three	O
Iraqi	O
police	O
officers	O
were	O
killed	O
when	O
a	O
booby-trapped	O
house	O
exploded	O
in	O
the	O
northern	O
province	O
of	O
Diyala	O
,	O
underscoring	O
the	O
danger	O
involved	O
in	O
trying	O
to	O
clear	O
insurgents	O
from	O
their	O
safe	O
havens	O
.	O
The	O
attack	O
on	O
the	O
Iraqi	O
police	O
officers	O
took	O
place	O
in	O
the	O
village	O
of	O
al-Abarra	O
Abu	O
Fayad	O
,	O
south	O
of	O
the	O
provincial	O
capital	O
of	O
Baqubah	O
,	O
where	O
Sunni	O
insurgents	O
have	O
fled	O
,	O
according	O
to	O
Rubaie	O
.	O
He	O
said	O
a	O
house	O
rigged	O
with	O
explosives	O
blew	O
up	O
when	O
Iraqi	O
police	O
went	O
inside	O
.	O
Six	O
police	O
officers	O
were	O
wounded	O
in	O
addition	O
to	O
the	O
three	O
killed	O
in	O
the	O
blast	O
.	O
Seven	O
Iraqi	O
policemen	O
were	O
killed	O
and	O
four	O
others	O
wounded	O
Monday	O
when	O
they	O
entered	O
a	O
booby-trapped	O
house	O
in	O
Abarat	O
Behroz	O
in	O
Diyala	O
province	O
,	O
police	O
saidHours	O
later	O
,	O
in	O
Diyala	O
Province	O
,	O
three	O
American-backed	O
Iraqi	O
militiamen	O
died	O
after	O
they	O
entered	O
a	O
building	O
that	O
blew	O
up	O
and	O
collapsed	O
on	O
them	O
,	O
the	O
Iraqi	O
police	O
said	O
.	O
The	O
latest	O
such	O
attack	O
happened	O
Monday	O
south	O
of	O
the	O
provincial	O
capital	O
of	O
Baquba	O
and	O
involved	O
an	O
American-Iraqi	O
force	O
and	O
members	O
of	O
an	O
American-recruited	O
Sunni	O
Arab	O
militia	O
known	O
as	O
an	O
Awakening	O
group	O
.	O
At	O
least	O
three	O
Awakening	O
guards	O
were	O
killed	O
when	O
they	O
entered	O
a	O
house	O
,	O
only	O
to	O
have	O
it	O
explode	O
,	O
the	O
Iraqi	O
police	O
said	O
.	O
The	O
force	O
was	O
searching	O
for	O
fighters	O
from	O
Al	O
Qaeda	O
in	O
Mesopotamia	O
,	O
the	O
mostly	O
home-grown	O
insurgent	O
group	O
that	O
American	O
officials	O
say	O
is	O
foreign-led	O
.	O
Six	O
Iraqi	O
policemen	O
were	O
also	O
wounded	O
,	O
the	O
police	O
said	O
,	O
and	O
another	O
Awakening	O
guard	O
was	O
shot	O
to	O
death	O
in	O
a	O
village	O
nearby	O
.	O
Seven	O
Iraqi	O
policemen	O
were	O
killed	O
when	O
a	O
house	O
apparently	O
rigged	O
with	O
explosives	O
blew	O
up	O
north	O
of	O
Baghdad	O
on	O
Monday	O
,	O
police	O
said	O
.	O
The	O
police	O
had	O
entered	O
the	O
house	O
to	O
conduct	O
a	O
search	O
,	O
police	O
said	O
.	O
The	O
blast	O
took	O
place	O
in	O
the	O
town	O
of	O
Buhriz	O
in	O
volatile	O
Diyala	O
province	O
,	O
where	O
U.S.	O
and	O
Iraqi	O
forces	O
have	O
launched	O
a	O
new	O
offensive	O
against	O
al	O
Qaeda	O
militants.But	O
the	O
fighting	O
has	O
not	O
been	O
one-sided	O
.	O
Police	O
said	O
seven	KILLED
policemen	O
were	O
killed	O
when	O
the	O
house	O
they	O
were	O
searching	O
blew	O
up	O
in	O
the	O
town	O
of	O
Buhriz	O
just	O
south	O
of	O
Baquba	O
,	O
Diyala	O
's	O
capital	O
.	O
A	O
police	O
officer	O
was	O
killed	O
and	O
five	O
more	O
were	O
wounded	O
Monday	O
when	O
they	O
entered	O
a	O
booby-trapped	O
house	O
during	O
a	O
patrol	O
south	O
of	O
Baquba	O
,	O
authorities	O
said	O
.	O
The	O
house	O
exploded	O
as	O
officers	O
entered	O
it	O
,	O
marking	O
the	O
second	O
time	O
in	O
a	O
week	O
that	O
security	O
forces	O
were	O
killed	O
or	O
wounded	O
entering	O
a	O
booby-trapped	O
house.But	O
the	O
fighting	O
has	O
not	O
been	O
one-sided	O
.	O
Police	O
said	O
seven	KILLED
policemen	O
were	O
killed	O
when	O
the	O
house	O
they	O
were	O
searching	O
blew	O
up	O
in	O
the	O
town	O
of	O
Buhriz	O
just	O
south	O
of	O
Baquba	O
,	O
Diyala	O
's	O
capital	O
.	O
Six	O
people	O
were	O
killed	O
in	O
a	O
massive	O
blast	O
in	O
an	O
explosives-rigged	O
house	O
in	O
central	O
Iraq	O
on	O
Monday	O
during	O
an	O
operation	O
by	O
US	O
and	O
Iraqi	O
forces	O
against	O
Al-Qaeda	O
fighters	O
,	O
police	O
said	O
.	O
Unidentified	O
assailants	O
gunned	O
down	O
the	O
Judge	O
Amer	O
J.	O
Al-Nayeb	O
in	O
wetsren	O
Baghdad	O
Monday	O
morning	O
.	O
A	O
police	O
source	O
said	O
that	O
Al-Nayeb	O
holds	O
the	O
post	O
of	O
the	O
Judge	O
of	O
Cessation	O
Court	O
of	O
the	O
Supreme	O
Judiciary	O
Council	O
.	O
He	O
added	O
that	O
the	O
gunmen	O
assassinated	O
him	O
at	O
8:30	O
a.m.	O
while	O
he	O
was	O
on	O
his	O
way	O
out	O
to	O
his	O
work	O
.	O
The	O
Judge	O
's	O
driver	O
was	O
hurt	O
during	O
the	O
attack	O
and	O
he	O
died	O
while	O
he	O
was	O
being	O
ferried	O
to	O
the	O
hospital	O
,	O
said	O
the	O
source.Around	O
8.30	O
a.m.	O
,	O
gunmen	O
assassinated	O
Judge	O
Amir	O
Jawdat	O
Al-na	O
`	O
ib	O
,	O
the	O
member	O
of	O
the	O
federal	O
appeal	O
court	O
while	O
he	O
was	O
in	O
his	O
way	O
to	O
work	O
.	O
The	O
incident	O
took	O
place	O
in	O
Mansour	O
neighborhood	O
-LRB-	O
west	O
Baghdad	O
-RRB-	O
near	O
Kabab	O
Ninawa	O
restaurant	O
.	O
Jawdat	O
's	O
car	O
driver	O
was	O
killed	O
in	O
the	O
incident	O
,	O
too	O
.	O
Three	O
cars	O
of	O
gunmen	O
ambushed	O
a	O
vehicle	O
carrying	O
Amir	O
Jawdat	O
al-Naeib	O
,	O
an	O
Iraqi	O
appeals	O
court	O
judge	O
,	O
as	O
he	O
was	O
on	O
his	O
way	O
to	O
work	O
in	O
Mansour	O
on	O
Monday	O
,	O
the	O
Interior	O
Ministry	O
said	O
.	O
The	O
judge	O
,	O
a	O
member	O
of	O
the	O
Supreme	O
Judicial	O
Council	O
,	O
and	O
his	O
driver	O
were	O
killed	O
.	O
In	O
Baghdad	O
,	O
gunmen	O
killed	O
appeals	O
court	O
judge	O
Amir	O
Jawdat	O
al-Naeib	O
as	O
he	O
drove	O
to	O
work	O
on	O
Monday	O
.	O
Naeib	O
's	O
driver	O
was	O
also	O
killed	O
.	O
Militants	O
have	O
frequently	O
targeted	O
judges	O
,	O
academics	O
,	O
other	O
professionals	O
and	O
their	O
families	O
.	O
Gunmen	O
killed	O
a	O
member	O
of	O
Iraq	O
's	O
Supreme	O
Judicial	O
Council	O
,	O
Appeals	O
Court	O
Judge	O
Amir	O
Jawdat	O
al-Naeib	O
,	O
as	O
he	O
drove	O
to	O
work	O
in	O
Baghdad	O
's	O
western	O
Mansour	O
district	O
,	O
police	O
said	O
.	O
His	O
driver	O
was	O
also	O
killed	O
.	O
Gunmen	O
assassinated	O
an	O
appeals	O
court	O
judge	O
as	O
he	O
was	O
heading	O
to	O
work	O
in	O
western	O
Baghdad	O
on	O
Monday	O
,	O
an	O
Interior	O
Ministry	O
source	O
said	O
.	O
''	O
``	O
Unknown	O
armed	O
men	O
in	O
two	KILLED
cars	O
gunned	O
down	O
Amir	O
Jawdat	O
al-Naieb	O
,	O
an	O
appeals	O
court	O
judge	O
and	O
a	O
member	O
of	O
the	O
Iraqi	O
Supreme	O
Judicial	O
Council	O
,	O
at	O
about	O
8:30	O
a.m.	O
-LRB-	O
0530	O
GMT	O
-RRB-	O
,	O
''	O
''	O
the	O
source	O
told	O
Xinhua	O
on	O
condition	O
of	O
anonymity	O
.	O
Naieb	O
's	O
driver	O
was	O
seriously	O
injured	O
by	O
the	O
attack	O
,	O
and	O
died	O
later	O
while	O
he	O
was	O
transported	O
to	O
a	O
nearby	O
hospital	O
,	O
the	O
source	O
added	O
.	O
A	O
high-ranking	O
judge	O
has	O
been	O
shot	O
dead	O
along	O
with	O
his	O
driver	O
by	O
gunmen	O
in	O
the	O
Iraqi	O
capital	O
Baghdad	O
,	O
officials	O
say	O
.	O
Appeals	O
Court	O
Judge	O
Amir	O
Jawdat	O
Naeib	O
was	O
being	O
driven	O
to	O
work	O
through	O
Mansour	O
district	O
in	O
the	O
west	O
of	O
the	O
city	O
when	O
his	O
car	O
was	O
ambushed	O
.	O
The	O
attackers	O
sped	O
away	O
in	O
another	O
car	O
after	O
the	O
shooting	O
,	O
police	O
said	O
.	O
''	O
``	O
Unidentified	O
gunmen	O
assassinated	O
Amir	O
Jawdat	O
,	O
member	O
of	O
the	O
Cassation	O
Court	O
,	O
which	O
falls	O
under	O
the	O
Iraqi	O
Judicial	O
Council	O
.	O
A	O
security	O
source	O
at	O
the	O
Judicial	O
Council	O
said	O
that	O
unidentified	O
gunmen	O
opened	O
fire	O
on	O
the	O
judge	O
in	O
Al-Mansur	O
in	O
central	O
Baghdad	O
,	O
killing	O
him	O
instantly	O
and	O
wounding	O
his	O
driver	O
,	O
who	O
died	O
later	O
in	O
the	O
hospital	O
.	O
''	O
``	O
Gunmen	O
killed	O
an	O
appeals	O
court	O
judge	O
as	O
he	O
headed	O
to	O
work	O
in	O
the	O
western	O
Baghdad	O
district	O
of	O
Mansour	O
on	O
Monday	O
,	O
police	O
and	O
the	O
deputy	O
justice	O
minister	O
said	O
.	O
Amir	O
Jawdat	O
al-Naeib	O
,	O
a	O
high-ranking	O
judge	O
at	O
the	O
appeals	O
court	O
and	O
a	O
member	O
of	O
the	O
Supreme	O
Judicial	O
Council	O
,	O
was	O
ambushed	O
by	O
gunmen	O
in	O
two	KILLED
cars	O
as	O
he	O
was	O
being	O
driven	O
to	O
work	O
from	O
his	O
home	O
in	O
Mansour	O
,	O
police	O
and	O
Deputy	O
Justice	O
Minister	O
Busho	O
Ibrahim	O
said	O
.	O
His	O
driver	O
was	O
also	O
killed	O
.	O
Security	O
officials	O
,	O
meanhile	O
,	O
said	O
gunmen	O
raked	O
the	O
car	O
of	O
an	O
Appeals	O
Court	O
judge	O
with	O
bursts	O
of	O
gunfire	O
in	O
western	O
Baghdad	O
before	O
speeding	O
off	O
.	O
The	O
ambush	O
took	O
place	O
as	O
the	O
judge	O
was	O
being	O
driven	O
to	O
work	O
Monday	O
morning	O
and	O
was	O
passing	O
through	O
Mansour	O
neighbourhood	O
,	O
they	O
said	O
.	O
''	O
``	O
Judge	O
Amer	O
Jawdat	O
Al-Naeib	O
was	O
killed	O
and	O
his	O
driver	O
was	O
wounded	O
in	O
the	O
gunfire	O
but	O
died	O
soon	O
afterwards	O
,	O
''	O
''	O
one	O
security	O
official	O
said	O
.	O
Gunmen	O
assassinated	O
a	O
high-ranking	O
Sunni	O
judge	O
as	O
he	O
headed	O
to	O
work	O
in	O
Baghdad	O
on	O
Monday	O
,	O
the	O
latest	O
of	O
thousands	O
of	O
professionals	O
killed	O
in	O
unsolved	O
cases	O
since	O
the	O
ouster	O
of	O
Saddam	O
Hussein	O
's	O
regime	O
in	O
2003	O
.	O
Appeals	O
Court	O
Judge	O
Amir	O
Jawdat	O
al-Naeib	O
was	O
slain	O
a	O
week	O
after	O
police	O
arrested	O
a	O
group	O
of	O
militants	O
who	O
specialized	O
in	O
intimidating	O
or	O
killing	O
doctors	O
,	O
academics	O
and	O
judges	O
,	O
according	O
to	O
an	O
Interior	O
Ministry	O
official	O
.	O
Al-Naeib	O
,	O
who	O
was	O
also	O
a	O
member	O
of	O
the	O
Supreme	O
Judicial	O
Council	O
which	O
oversees	O
the	O
courts	O
and	O
jails	O
,	O
was	O
ambushed	O
by	O
gunmen	O
in	O
two	KILLED
cars	O
in	O
the	O
Mansour	O
district	O
of	O
western	O
Baghdad	O
as	O
he	O
was	O
being	O
driven	O
from	O
his	O
home	O
,	O
police	O
and	O
Deputy	O
Justice	O
Minister	O
Busho	O
Ibrahim	O
said	O
.	O
His	O
driver	O
was	O
also	O
killed	O
.	O
It	O
was	O
not	O
known	O
who	O
was	O
behind	O
the	O
killing	O
or	O
what	O
the	O
motive	O
was	O
,	O
and	O
authorities	O
were	O
investigating	O
.	O
There	O
was	O
also	O
violence	O
today	O
in	O
the	O
Iraqi	O
capital	O
,	O
Baghdad	O
.	O
Appeals	O
court	O
judge	O
Amir	O
Jawdat	O
al-Naeib	O
was	O
murdered	O
by	O
gunmen	O
in	O
the	O
western	O
district	O
of	O
Mansour	O
while	O
on	O
his	O
way	O
to	O
work	O
,	O
the	O
deputy	O
justice	O
minister	O
saidAlso	O
in	O
Baghdad	O
,	O
gunmen	O
killed	O
Amer	O
Jawdat	O
al-Naieb	O
,	O
an	O
appellate	O
judge	O
and	O
member	O
of	O
Iraq	O
's	O
judicial	O
council	O
,	O
along	O
with	O
his	O
driver	O
,	O
while	O
he	O
headed	O
to	O
work	O
,	O
police	O
said	O
.	O
Gunmen	O
in	O
two	KILLED
cars	O
assassinated	O
a	O
respected	O
and	O
high-ranking	O
Iraqi	O
appellate	O
court	O
judge	O
and	O
his	O
driver	O
in	O
western	O
Baghdad	O
on	O
Monday	O
morning	O
,	O
Iraqi	O
officials	O
said.Judge	O
Amir	O
Jawdat	O
al-Naeeb	O
,	O
a	O
Sunni	O
Arab	O
in	O
his	O
60s	O
,	O
was	O
killed	O
by	O
gunmen	O
as	O
he	O
was	O
being	O
driven	O
to	O
work	O
,	O
shocking	O
other	O
Baghdad	O
judges	O
and	O
lawyers	O
,	O
who	O
regarded	O
him	O
as	O
one	O
of	O
the	O
country	O
's	O
most	O
competent	O
and	O
even-handed	O
jurists	O
.	O
The	O
attack	O
appeared	O
to	O
be	O
part	O
of	O
a	O
longstanding	O
campaign	O
by	O
militants	O
to	O
kill	O
doctors	O
,	O
professors	O
,	O
lawyers	O
and	O
other	O
professionals	O
.	O
The	O
judge	O
's	O
friends	O
said	O
they	O
could	O
not	O
think	O
of	O
any	O
case	O
or	O
decision	O
that	O
might	O
have	O
prompted	O
someone	O
to	O
kill	O
him	O
.	O
''	O
``	O
This	O
is	O
a	O
disaster	O
for	O
the	O
Iraqi	O
judiciary	O
,	O
''	O
''	O
said	O
Aswad	O
al-Monshedi	O
,	O
leader	O
of	O
the	O
Union	O
of	O
Iraqi	O
Lawyers	O
.	O
Judge	O
Abdul	O
Sattar	O
al-Beragdar	O
said	O
that	O
Judge	O
Naeeb	O
was	O
known	O
for	O
his	O
independence	O
.	O
''	O
``	O
I	O
think	O
he	O
was	O
assassinated	O
by	O
outlaws	O
and	O
gangsters	O
targeting	O
good	O
Iraqis	O
,	O
''	O
''	O
Judge	O
Beragdar	O
said	O
.	O
Bahaa	O
al-Araji	O
,	O
a	O
leader	O
of	O
the	O
bloc	O
of	O
lawmakers	O
loyal	O
